train_loss	test_loss
9.70067024230957	0.16119152307510376
3.924640655517578	0.21188154816627502
2.5906472206115723	0.20042243599891663
1.8838438987731934	0.18356113135814667
1.2602604627609253	0.17097808420658112
0.9394307732582092	0.24807807803153992
1.2313525676727295	0.1607939898967743
0.8950486183166504	0.3664580285549164
0.690996527671814	0.12095887959003448
1.3900718688964844	0.3862696588039398
0.5437638759613037	0.18395936489105225
1.0236657857894897	0.38873395323753357
0.7181060910224915	0.1762039065361023
0.6513462066650391	0.24142250418663025
0.9426296353340149	0.389498233795166
0.6096566915512085	0.1614495813846588
0.5864182710647583	0.21625778079032898
0.6008012294769287	0.22208914160728455
0.5593315958976746	0.2320641428232193
0.3315454125404358	0.14053624868392944
0.5627578496932983	0.2090565264225006
0.463105171918869	0.20893622934818268
0.46743547916412354	0.1892455369234085
0.4799419343471527	0.2430339753627777
0.5436069965362549	0.2584601044654846
0.5048650503158569	0.22274932265281677
0.29103565216064453	0.20562322437763214
0.4209737777709961	0.20102959871292114
0.4611546993255615	0.16584424674510956
0.4330940842628479	0.16216689348220825
0.3677978515625	0.14529839158058167
0.27861663699150085	0.15513771772384644
0.27181828022003174	0.13413310050964355
0.3624063730239868	0.16921833157539368
0.3096584379673004	0.15917587280273438
0.43495169281959534	0.14357200264930725
0.4373760521411896	0.1697472333908081
0.33361712098121643	0.1590956598520279
0.3254382014274597	0.14104416966438293
0.33199894428253174	0.20074668526649475
0.2967635989189148	0.13670454919338226
0.29707977175712585	0.1291065812110901
0.23216953873634338	0.14849206805229187
0.29791033267974854	0.15763692557811737
0.2713789939880371	0.1473950296640396
0.251974880695343	0.12688839435577393
0.27714306116104126	0.15873852372169495
0.23590198159217834	0.14198175072669983
0.32652926445007324	0.1239408329129219
0.3311575651168823	0.13142263889312744
0.2551039755344391	0.12763731181621552
0.23547285795211792	0.1321350485086441
0.3151109516620636	0.1281411051750183
0.3263963460922241	0.13497589528560638
0.20850946009159088	0.12926889955997467
0.23394116759300232	0.1308978646993637
0.18281151354312897	0.1636541783809662
0.3270193934440613	0.14919999241828918
0.27398696541786194	0.147408127784729
0.23651741445064545	0.16597793996334076
0.30719897150993347	0.13090579211711884
0.21259036660194397	0.14644421637058258
0.16750918328762054	0.1454755663871765
0.17009666562080383	0.15157538652420044
0.17540901899337769	0.14788755774497986
0.20832429826259613	0.1425398588180542
0.23343271017074585	0.12963254749774933
0.24732373654842377	0.14265117049217224
0.24589593708515167	0.1443975567817688
0.2307441532611847	0.13499298691749573
0.2050037682056427	0.14497575163841248
0.2012723684310913	0.14347010850906372
0.24137085676193237	0.1691024899482727
0.22413849830627441	0.1692768633365631
0.22291330993175507	0.15878072381019592
0.18931636214256287	0.15203167498111725
0.2659375071525574	0.14131321012973785
0.22768157720565796	0.14013418555259705
0.212922602891922	0.14567768573760986
0.2183772772550583	0.14885413646697998
0.2079404890537262	0.14106479287147522
0.2265286147594452	0.1375531703233719
0.21110662817955017	0.1725095510482788
0.20497392117977142	0.1540774703025818
0.20299190282821655	0.16015760600566864
0.19487258791923523	0.169348806142807
0.1805741935968399	0.14263302087783813
0.1852625608444214	0.15154016017913818
0.2252739667892456	0.12706804275512695
0.2162330150604248	0.14378860592842102
0.21693459153175354	0.12956646084785461
0.15966546535491943	0.1721925139427185
0.15835830569267273	0.1591373085975647
0.17673206329345703	0.1451495885848999
0.17066842317581177	0.16534680128097534
0.216073140501976	0.16924478113651276
0.1901710331439972	0.19187632203102112
0.18436893820762634	0.15758782625198364
0.22457699477672577	0.18211469054222107
0.14816081523895264	0.1527310609817505
0.221848264336586	0.15065211057662964
0.17970994114875793	0.14657068252563477
0.15978564321994781	0.16599732637405396
0.15173423290252686	0.14609521627426147
0.16984587907791138	0.1428070068359375
0.16750414669513702	0.16737210750579834
0.16132789850234985	0.18895398080348969
0.1565736085176468	0.1461608111858368
0.15055285394191742	0.16904911398887634
0.2483290433883667	0.16246327757835388
0.1538013517856598	0.1661393791437149
0.18747249245643616	0.13775601983070374
0.16881772875785828	0.1576138287782669
0.18393851816654205	0.15424630045890808
0.17117978632450104	0.18080049753189087
0.17222653329372406	0.15771183371543884
0.15817347168922424	0.13642098009586334
0.1667628139257431	0.1838786005973816
0.16617527604103088	0.16662710905075073
0.14709435403347015	0.13273188471794128
0.160617396235466	0.17262841761112213
0.15301993489265442	0.17549581825733185
0.17197725176811218	0.18488335609436035
0.15874475240707397	0.17745520174503326
0.1607300341129303	0.16125023365020752
0.17818884551525116	0.17958763241767883
0.2076803743839264	0.19424590468406677
0.18542468547821045	0.17017102241516113
0.14518852531909943	0.1426929533481598
0.140254408121109	0.1741199791431427
0.16847261786460876	0.1626080870628357
0.15711697936058044	0.17299094796180725
0.14677616953849792	0.15488293766975403
0.18372516334056854	0.17085857689380646
0.14512880146503448	0.16775283217430115
0.1637757569551468	0.17540347576141357
0.17872509360313416	0.1481136828660965
0.18949665129184723	0.16337166726589203
0.19257818162441254	0.1830110102891922
0.14970098435878754	0.13953498005867004
0.14712612330913544	0.15521544218063354
0.14395207166671753	0.1650870442390442
0.1554085612297058	0.1691109538078308
0.12931983172893524	0.16174018383026123
0.16938167810440063	0.13159650564193726
0.1641351580619812	0.14123192429542542
0.17080579698085785	0.1424475461244583
0.17577597498893738	0.2343568503856659
0.14384430646896362	0.14730238914489746
0.1394084095954895	0.16557994484901428
0.11735032498836517	0.14437945187091827
0.15750041604042053	0.17842724919319153
0.16046550869941711	0.19491878151893616
0.14095257222652435	0.1470535695552826
0.1549721658229828	0.16249847412109375
0.16041094064712524	0.14145341515541077
0.15516704320907593	0.1288982629776001
0.15774621069431305	0.1396511197090149
0.156819686293602	0.15626181662082672
0.1524704396724701	0.13720709085464478
0.15500667691230774	0.16936331987380981
0.12452571839094162	0.1449132263660431
0.13403448462486267	0.17973440885543823
0.13975736498832703	0.16125720739364624
0.13788366317749023	0.16663146018981934
0.1528622955083847	0.17687734961509705
0.14147436618804932	0.16230955719947815
0.1303962767124176	0.14723710715770721
0.17204666137695312	0.1335357427597046
0.15022195875644684	0.16377440094947815
0.15236829221248627	0.1577097624540329
0.1290714144706726	0.19121558964252472
0.1413426697254181	0.17327754199504852
0.15819984674453735	0.12915818393230438
0.13686424493789673	0.1502242386341095
0.15102380514144897	0.15246595442295074
0.15251435339450836	0.1544686108827591
0.1425146460533142	0.14536318182945251
0.12966212630271912	0.14581459760665894
0.15283778309822083	0.17026841640472412
0.17340004444122314	0.16849884390830994
0.15862905979156494	0.16231472790241241
0.14038850367069244	0.15608187019824982
0.16153734922409058	0.16320478916168213
0.14210344851016998	0.1783325970172882
0.1391250491142273	0.16136783361434937
0.13888612389564514	0.16834767162799835
0.14523670077323914	0.15849290788173676
0.13951988518238068	0.14261581003665924
0.1335047036409378	0.1739291548728943
0.12931384146213531	0.13209618628025055
0.1663070023059845	0.1804766207933426
0.14033262431621552	0.14456415176391602
0.1467074155807495	0.18831241130828857
0.168887659907341	0.16808252036571503
0.1327514946460724	0.1812310516834259
0.1515679955482483	0.15063078701496124
0.11630342155694962	0.15099120140075684
0.15148790180683136	0.17047050595283508
0.14160723984241486	0.14316123723983765
0.1501627266407013	0.1598336398601532
0.13817065954208374	0.18290464580059052
0.13369546830654144	0.19099438190460205
0.11968295276165009	0.17453999817371368
0.14504960179328918	0.16220703721046448
0.135789155960083	0.1434890776872635
0.14629274606704712	0.15766006708145142
0.14245212078094482	0.14705635607242584
0.14669036865234375	0.14214293658733368
0.1350971758365631	0.19183534383773804
0.1514655500650406	0.16425156593322754
0.12477825582027435	0.1567579060792923
0.1364961564540863	0.1723633110523224
0.16226576268672943	0.15109848976135254
0.12364385277032852	0.1487409472465515
0.13891401886940002	0.14517724514007568
0.13070787489414215	0.16094718873500824
0.13762786984443665	0.1434275358915329
0.13957104086875916	0.19080936908721924
0.12061186134815216	0.17403146624565125
0.12767955660820007	0.17017288506031036
0.14228731393814087	0.19995740056037903
0.14242222905158997	0.1691594421863556
0.1271987110376358	0.14328648149967194
0.14183418452739716	0.15382057428359985
0.13386069238185883	0.1566738337278366
0.12702985107898712	0.13180865347385406
0.13554561138153076	0.18994487822055817
0.1475624144077301	0.1589314043521881
0.12343157827854156	0.1543278694152832
0.1382090151309967	0.17590463161468506
0.13659362494945526	0.19897688925266266
0.1264825463294983	0.17808276414871216
0.13975229859352112	0.14905834197998047
0.13926032185554504	0.16047266125679016
0.13546377420425415	0.15199780464172363
0.1444598138332367	0.14509034156799316
0.1341419219970703	0.15109068155288696
0.12624479830265045	0.14514736831188202
0.14218449592590332	0.16415534913539886
0.13007357716560364	0.1588900089263916
0.12320137768983841	0.16694167256355286
0.13543981313705444	0.12946023046970367
0.15645179152488708	0.19586606323719025
0.1384156048297882	0.17999477684497833
0.13988104462623596	0.1771145462989807
0.138411283493042	0.19456090033054352
0.1337514966726303	0.18049263954162598
0.1380120813846588	0.151627779006958
0.12908318638801575	0.17026156187057495
0.12028702348470688	0.14235228300094604
0.11830302327871323	0.16735899448394775
0.1260402351617813	0.15391021966934204
0.13815262913703918	0.14683130383491516
0.14637713134288788	0.14536258578300476
0.13239678740501404	0.17380118370056152
0.1323624849319458	0.19099640846252441
0.13120964169502258	0.19770821928977966
0.1352362036705017	0.1518736630678177
0.12332243472337723	0.22745734453201294
0.14110662043094635	0.1414947807788849
0.12183933705091476	0.16892269253730774
0.13869614899158478	0.19578048586845398
0.1330677568912506	0.16792121529579163
0.13388729095458984	0.16651621460914612
0.1392529159784317	0.17996954917907715
0.12308205664157867	0.14964333176612854
0.16282251477241516	0.13808442652225494
0.1349363476037979	0.17903853952884674
0.27512526512145996	0.15828710794448853
0.13509270548820496	0.15591907501220703
0.1890212595462799	0.16918174922466278
0.1352100521326065	0.1729680597782135
0.13942110538482666	0.15127022564411163
0.1777295172214508	0.14890947937965393
0.1674574315547943	0.12406785041093826
0.1438339352607727	0.14536842703819275
0.13699279725551605	0.17498697340488434
0.156195729970932	0.1189185082912445
0.16242161393165588	0.1429903358221054
0.15047957003116608	0.17351391911506653
0.16103187203407288	0.172210231423378
0.15580447018146515	0.1644119918346405
0.1346549391746521	0.13205963373184204
0.14676165580749512	0.13969334959983826
0.14164268970489502	0.14897538721561432
0.144184410572052	0.1415753960609436
0.1766829490661621	0.180469810962677
0.1395738124847412	0.17216627299785614
0.1399942934513092	0.14835968613624573
0.14557063579559326	0.14864814281463623
0.1431473046541214	0.15349897742271423
0.1292235106229782	0.1448776125907898
0.14306685328483582	0.16903991997241974
0.1652335375547409	0.17950481176376343
0.15782609581947327	0.174721822142601
0.1616225689649582	0.15710143744945526
0.14137186110019684	0.1486232578754425
0.13745015859603882	0.16028042137622833
0.13106858730316162	0.1747429370880127
0.13577315211296082	0.15363946557044983
0.11804559826850891	0.19850057363510132
0.14596809446811676	0.17012479901313782
0.13909465074539185	0.12372300028800964
0.13734325766563416	0.16354437172412872
0.13410598039627075	0.1643337607383728
0.13451041281223297	0.1861800104379654
0.14608603715896606	0.15491947531700134
0.13642677664756775	0.21353790163993835
0.1198338195681572	0.172257661819458
0.12427183985710144	0.17878445982933044
0.1297437846660614	0.19325929880142212
0.12954315543174744	0.16721120476722717
0.16668200492858887	0.18119525909423828
0.14044144749641418	0.15853582322597504
0.14136388897895813	0.1433757245540619
0.142383873462677	0.2160681188106537
0.13241402804851532	0.18059727549552917
0.12768250703811646	0.15659847855567932
0.1279473602771759	0.1816929280757904
0.13580572605133057	0.15528447926044464
0.1333320438861847	0.1653841882944107
0.13245846331119537	0.1695234328508377
0.14089184999465942	0.1911359578371048
0.13369706273078918	0.16515704989433289
0.1353219747543335	0.16247248649597168
0.1351103037595749	0.14290547370910645
0.1249966248869896	0.17350366711616516
0.13067585229873657	0.17282922565937042
0.13306036591529846	0.14493511617183685
0.11707685142755508	0.17334586381912231
0.13698174059391022	0.15828533470630646
0.12054847925901413	0.16928058862686157
0.13082830607891083	0.14310172200202942
0.14492009580135345	0.15697017312049866
0.14111453294754028	0.17210988700389862
0.13238370418548584	0.1698751002550125
0.14106249809265137	0.1529349684715271
0.12592780590057373	0.16786281764507294
0.1266508251428604	0.12564876675605774
0.12385314702987671	0.19559521973133087
0.13621869683265686	0.14155952632427216
0.13090214133262634	0.20482060313224792
0.13146138191223145	0.12640024721622467
0.1372818797826767	0.12294042855501175
0.13190922141075134	0.15831232070922852
0.13918033242225647	0.19284522533416748
0.14019200205802917	0.17939558625221252
0.12525317072868347	0.1779649555683136
0.13742616772651672	0.14609192311763763
0.13328540325164795	0.15565690398216248
0.13258172571659088	0.1506282091140747
0.12913064658641815	0.17770886421203613
0.12005025148391724	0.1728648543357849
0.13402993977069855	0.20729370415210724
0.13102173805236816	0.21048420667648315
0.12685008347034454	0.17212888598442078
0.12962083518505096	0.1882631629705429
